Date Moment Magnitude Latitude Longitude Depth Vp Vs Mu Vr T1 T2 Length Width StressDrop RadE tau_a
201308040328 2484 6.903444e+17   5.8927  38.2100 141.8600  53.2182   7.6629   4.2890  58.3431   3.8601   0.6787   0.3891   5.2401   5.2401  16.7928 3.663888e+13   3.0965
201308211238 2487 2.453203e+18   6.2598  16.8400 -99.5300  22.9384   6.9364   3.9358  45.0689   3.5423   3.1343   0.8964  22.2049  19.9070   0.9368 1.887628e+13   0.3468
201308301625 2489 3.629317e+19   7.0399  51.6100 -175.3600  23.4677   7.2329   4.1081  52.0631   3.6973  13.5010   1.3606  99.8355  54.2288   0.3867 1.416807e+14   0.2032
201308310638 2490 1.331205e+18   6.0828  51.3600 -174.9300  16.7556   7.1209   4.0590  50.3346   3.6531   3.8614   0.8362  28.2122  23.3524   0.2830 3.447817e+12   0.1304
201309040232 2492 7.464850e+18   6.5820  51.5900 -174.7300  18.7798   7.1545   4.0736  50.8321   3.6662   6.2828   0.8362  46.0682  32.3823   0.4812 4.297939e+13   0.2927
201309141542 2498 9.220937e+17   5.9765  51.5500 -174.7200  18.4768   7.1495   4.0714  50.7575   3.6643   1.6762   1.6762  12.2841  12.2841   1.7411 4.995760e+12   0.2750
201309151621 2499 1.724802e+18   6.1578  51.5500 -174.6800  22.4293   7.2152   4.0998  51.7373   3.6898   1.9263   1.9263  14.2157  14.2157   2.1014 9.842461e+12   0.2952
201309251642 2501 4.963759e+19   7.1305 -15.8500 -74.5600  47.8980   7.5510   4.2546  56.9665   3.8292   2.9237   2.7273  22.3909  20.0180  18.5709 2.914049e+15   3.3443
201309300555 2503 5.247341e+18   6.4800 -30.8800 -178.3800  42.9758   7.7069   4.3205  60.1349   3.8884   4.4376   0.7800  34.5104  26.7100   0.6824 3.876674e+13   0.4443
201310020106 2504 4.743441e+17   5.7841  11.2300  57.5900   5.6545   5.8489   3.2659  29.0099   2.9393   0.9610   0.8964   5.6493   5.6493   9.2083 2.720902e+13   1.6640
201310121311 2505 1.782063e+19   6.8339  35.5100  23.2500  43.1818   7.4884   4.1347  53.9669   3.7213   2.3732   0.4794  17.6625  17.0900  11.9376 3.017071e+15   9.1367
201310150012 2506 5.109936e+19   7.1389   9.8800 124.1200  12.0000   5.4120   3.1090  24.7309   2.7981   6.2828   0.7276  35.1600  27.0441   6.3500 1.680012e+16   8.1309
201310161030 2508 1.837440e+19   6.8428  -6.4500 154.9300  40.5556   7.5561   4.2463  57.0761   3.8217   3.6020   1.3606  27.5310  22.9750   4.1458 4.273491e+14   1.3275
201310312303 2512 7.453884e+18   6.5816 -30.3000 -71.5600  33.0768   6.9136   3.9568  46.1684   3.5611   2.0651   1.9263  14.7078  14.7078   8.1998 2.393133e+14   1.4823
201311120703 2513 7.564657e+18   6.5859  54.6900 162.3000  45.3101   7.5550   4.2432  56.9355   3.8189   1.9263   0.6332  14.7129  14.7129   8.3131 7.024987e+14   5.2874
201312010124 2514 6.866953e+18   6.5578  -7.0100 128.4100   8.5899   6.5942   3.7549  40.6266   3.3795   2.2138   2.2138  14.9626  14.9626   7.1748 3.195428e+14   1.8905
201312081724 2516 1.743686e+18   6.1610  44.4400 149.1700  31.4061   7.4417   4.2041  55.6246   3.7837   3.1343   0.3630  23.7184  20.8016   0.5665 2.044790e+13   0.6523
201312281521 2519 1.086912e+18   6.0241  36.0400  31.3100  43.4273   7.3013   4.0276  50.2569   3.6248   1.2692   0.5509   9.2010   9.2010   4.8837 3.386399e+13   1.5658
201401130401 2524 4.566988e+18   6.4398  19.0400 -66.8100  20.0455   7.1874   4.0889  51.4140   3.6801   3.1343   1.0302  23.0687  20.4200   1.5882 6.343332e+13   0.7141
201401230459 2525 5.530885e+17   5.8285  13.3600 146.1300   8.9232   5.8124   3.2416  28.5027   2.9174   4.1395   0.7276  24.1533  21.0551   0.1719 2.338473e+12   0.1205
201402020926 2528 5.308692e+18   6.4833 -32.9100 -177.8800  38.5505   7.6434   4.2951  59.1160   3.8656   1.6762   1.6762  12.9590  12.9590   8.5377 7.725096e+13   0.8602
201402032236 2529 8.113118e+17   5.9395  -7.1900 128.1700   5.6667   5.5777   3.0851  25.3706   2.7766   1.2692   1.1839   7.0480   7.0480   8.1107 6.446694e+13   2.0160
201403152351 2539 3.708319e+18   6.3795  -5.5700 -80.9700  25.1717   6.8204   3.9102  44.6829   3.5192   2.9237   0.5906  20.5782  18.9225   1.7066 1.585731e+14   1.9107
201403162116 2540 1.580431e+19   6.7992 -19.9800 -70.7000  24.6263   6.9157   3.8631  44.4727   3.4768   1.9263   1.9263  13.3950  13.3950  23.0153 1.031691e+15   2.9031
201403170511 2541 5.504555e+18   6.4938 -20.0200 -70.8800  25.1414   7.1355   3.9209  47.0505   3.5288   3.1343   1.3606  22.1208  19.8567   2.1216 9.089968e+13   0.7770
201403191219 2544 4.936746e+17   5.7956  24.1100 122.2600  19.6081   6.9020   3.9345  46.1938   3.5411   2.9237   0.1941  20.7062  19.0009   0.2238 4.656282e+12   0.4357
201403221259 2547 3.378108e+18   6.3524 -19.7600 -70.8700  13.1626   6.4452   3.7226  39.1327   3.3503   2.0651   1.9263  13.8373  13.8373   4.4626 5.443378e+13   0.6306
201403231820 2548 3.421398e+18   6.3561 -19.6900 -70.8500  26.0545   6.9647   3.8729  44.9777   3.4856   1.9263   0.9610  13.4290  13.4290   4.9447 9.607852e+13   1.2630
201404012346 2552 1.800000e+21   8.1702 -19.6100 -70.7700  21.6000   6.8119   3.8424  43.4139   1.8000  33.3414   2.3732 120.0292  61.3147  12.4376 7.199214e+16   1.7364
201404030158 2554 1.109250e+19   6.6967 -20.3100 -70.5800  29.1061   7.2589   3.9936  49.3907   3.5943   5.4670   1.1044  39.2996  29.1272   1.0515 9.405769e+13   0.4188
201404030243 2555 5.747500e+20   7.8397 -20.5700 -70.5000  28.7000   7.2462   3.9862  49.1476   3.5876  23.5493   1.7969 168.9684  77.0153   1.7832 2.042854e+16   1.7469
201404040137 2558 3.161600e+18   6.3333 -20.6400 -70.6500  18.8152   6.8720   3.8544  44.0248   3.4690   2.0651   2.0651  14.3272  14.3272   3.7627 4.294008e+13   0.5979
201404110707 2562 5.051749e+19   7.1356  -6.5900 155.0500  35.5707   7.1056   4.0333  48.6381   3.6299  25.2452   0.5509 183.2770  81.3040   0.1296 3.055371e+14   0.2942
201404121559 2566 6.682061e+17   5.8833  -7.1800 155.0500   6.5152   6.1268   3.4512  33.0560   3.1061   1.1044   0.7276   6.8605   6.8605   7.2428 2.478568e+13   1.2261
201404131236 2567 1.785315e+20   7.5011 -11.4600 162.0500  27.7172   7.3489   4.1581  53.8084   3.7423   4.7571   4.4376  35.6049  27.2718  22.0265 6.989471e+15   2.1066
201404181427 2569 1.091070e+20   7.3586  17.4000 -100.9600  19.0414   6.5145   3.7272  38.6078   3.3545   5.0997   2.5441  34.2142  26.5569  14.8119 8.445399e+15   2.9884
201404190104 2570 1.061348e+19   6.6839  -6.6600 155.0900  31.9939   6.9937   3.9825  46.8175   3.5842   2.9237   2.7273  20.9587  19.1551   4.6695 8.643280e+13   0.3813
201404191328 2571 2.468287e+20   7.5949  -6.7600 155.0200  35.1333   7.0919   4.0271  48.4129   3.6243  15.5156   3.1343 112.4681  58.7119   1.9871 2.973685e+15   0.5833
201404260602 2575 2.247168e+18   6.2344 -20.7500 -174.7100  45.4677   7.6369   4.2801  58.4281   3.8521   1.1839   1.1044   9.1211   9.1211  10.3650 1.291150e+14   3.3571
201504032117 2578 8.544116e+17   5.9544  -6.3400 147.7100  32.1404   6.7406   3.8550  42.6834   3.4695   4.4376   0.5509  30.7923  24.7553   0.1467 2.677013e+12   0.1337
201504200142 2579 4.362895e+18   6.4265  24.1900 122.3300  31.3636   7.2144   4.0957  51.5478   3.6862   2.7273   1.5636  20.1067  18.6324   2.1253 3.031377e+13   0.3582
201504250611 2582 9.100000e+20   7.9727  28.1300  84.6500  12.0000   4.8884   2.7547  19.2458   2.9000  50.6049   0.9610 293.5083 111.2893   3.9254 1.108401e+17   2.3442
201504260709 2584 1.808313e+19   6.8382  27.7800  86.0000  19.2788   5.8971   3.4480  32.1235   3.1032   5.8607   0.5139  36.3736  27.6629   2.0690 2.108112e+15   3.7449
201504301045 2586 9.884788e+18   6.6633  -5.3900 151.8200  36.3242   7.1523   4.0545  49.4120   3.6490   5.4670   1.0302  39.8983  29.4223   0.9032 7.778040e+13   0.3888
201505010806 2587 1.528988e+19   6.7896  -5.2000 151.8000  49.2000   7.5426   4.2315  56.1989   3.8084   7.2203   0.7800  54.9948  36.4408   0.6418 1.037761e+14   0.3814
201505032232 2589 1.078217e+18   6.0218  -5.5500 151.7200  28.0303   6.9009   3.9404  45.3434   3.5464   3.1343   1.0302  22.2307  19.9224   0.4106 3.165556e+12   0.1331
201505050144 2591 1.747768e+20   7.4950  -5.4700 151.8900  44.3071   7.3943   4.1642  53.5511   3.7478  20.4916   2.0651 153.5965  72.2705   0.6777 1.081678e+15   0.3314
201501311229 2593 4.106144e+17   5.7423  15.2400 147.1200   2.2727   3.8100   1.9400   3.4625   1.7460   4.4376   0.3159  15.4960  15.4960   0.3862 1.306540e+14   1.1017
201505120705 2594 8.971079e+19   7.3019  27.8400  86.0800  15.9394   5.3774   3.0842  24.8410   2.7758   7.2203   1.5636  40.0837  29.5133   8.1058 1.119301e+16   3.0994
201505122112 2595 2.199095e+19   6.8948  38.9000 142.0300  42.7061   7.5359   4.1724  55.0906   3.7552   8.2977   0.5139  62.3191  39.6084   0.6824 4.584402e+14   1.1485
201502162200 2597 3.858438e+18   6.3909 -55.5200 -28.2600   9.4242   6.9221   3.9462  46.5733   3.5516   4.7571   0.7276  33.7910  26.3375   0.5282 2.274877e+13   0.2746
201502162306 2598 1.757297e+19   6.8299  39.8600 142.8800  25.4364   7.1554   3.9360  47.4229   3.5424   6.2828   0.6787  44.5124  31.6491   1.2311 4.809836e+14   1.2980
201502200425 2600 2.580476e+18   6.2745  39.8200 143.5900  12.2424   6.6126   3.7657  40.9464   3.3891   2.7273   2.5441  18.4864  17.6174   1.5452 1.241124e+13   0.1969
201502211013 2601 1.154465e+18   6.0416  39.8200 143.4900  12.2929   6.6149   3.7670  40.9857   3.3903   2.0651   1.9263  14.0023  14.0023   1.4718 3.843395e+12   0.1364
201502250701 2603 8.261619e+17   5.9447  31.0700 141.8200  10.5030   6.8523   3.9055  45.2613   3.5149   2.7273   1.2692  19.1727  18.0508   0.4523 2.736365e+12   0.1499
201503031037 2604 2.743432e+18   6.2922  -0.7800  98.7200  32.3313   7.0462   4.0077  47.7039   3.6069   4.4376   0.2748  32.0118  25.4047   0.4284 5.360855e+13   0.9322
201503172212 2606 3.250551e+18   6.3413   1.6700 126.5200  44.4010   7.6541   4.2976  59.1621   3.8678   2.5441   0.4472  19.6803  18.3680   1.6690 7.639462e+13   1.3904
201503201542 2608 3.888195e+17   5.7265  -4.7800 154.8800  20.5354   6.6994   3.8199  42.2830   3.4379   0.4472   0.4472   3.0748   3.0748  46.8107 4.140844e+13   4.5030
201503292348 2610 1.869308e+20   7.5145  -4.7300 152.5600  32.5636   7.0284   3.9985  47.3683   3.5986  14.4733   3.1343 104.1681  55.7866   1.8021 1.578327e+15   0.3999
201507272141 2614 3.362768e+19   7.0178  -2.6800 138.5100  45.7081   7.3876   4.1664  53.6343   3.7497   4.1395   1.0302  31.0438  24.8899   5.7671 2.012915e+15   3.2105
